gene,importance,importance_std,rank
DGUOK,0.2774839798609416,1.9023343230712522,3741
ASB6,0.27741805712382,1.7473122755633304,3742
PA2G4P2,0.27741209665934247,1.9018415166695204,3743
YY1AP1,0.27707143624623615,1.8995060665412333,3744
RP11-206F17.2,0.27705836296081543,1.8994164406118965,3745
GOLGA5,0.2769136428833008,1.898424289746713,3746
RP3-375P9.2,0.2768583695093791,1.8980453545865068,3747
FARS2,0.27683862050374347,1.8979099622251694,3748
MTHFD2L,0.27677758534749347,1.8974915262754362,3749
ZNF410,0.2765242358048757,1.3541575784962152,3750
SIGMAR1,0.27652058998743695,1.8957296548529838,3751
PPP2CB,0.2759550412495931,1.5281196232521668,3752
RP1-83M4.2,0.27593739827473956,1.8917314939049168,3753
PMAIP1,0.27585744857788086,1.8911833863978433,3754
CREBL2,0.27573410669962567,1.8903377970827613,3755
SNW1,0.2756767471631368,1.8899445599125542,3756
CDK11A,0.275647093852361,1.3269583018910323,3757
PPP4R2,0.2755957245826721,1.1725493328561487,3758
ACYP2,0.27559266487757367,1.889368120804721,3759
SOCS5,0.2755460739135742,1.8890487092480412,3760
ZMAT2,0.27549942334493,1.888728889062504,3761
KPNA4,0.2754804293314616,1.5204459867409572,3762
PA2G4,0.275454580783844,1.8884214639523007,3763
MICA,0.2752515872319539,1.3201109086729863,3764
RP3-469D22.1,0.2751850485801697,1.4420569174677667,3765
PLRG1,0.2749839623769124,1.8851950667057906,3766
TIRAP,0.2749217351277669,1.884768458178915,3767
KLRB1,0.274640957514445,1.8828435438424516,3768
PDS5B,0.27461083730061847,1.3185339928909587,3769
LLGL2,0.27459845940272015,1.8825521914672976,3770
YTHDF2,0.27446844180425006,1.4974032007626212,3771
PPIL3,0.27430208524068195,1.8805203525798797,3772
RP11-48B14.1,0.2741845448811849,1.8797145364735623,3773
PPWD1,0.27415692806243896,1.8795252051030762,3774
MCPH1,0.2740927537282308,1.8790852480335365,3775
SLC25A35,0.2739850680033366,1.8783469918982674,3776
ANTXRLP1,0.27391910552978516,1.8778947759630107,3777
RP4-633I8.1,0.2737038532892863,1.8764190809501855,3778
NDUFAF4,0.27349772055943805,1.8750059061525108,3779
RPL7L1,0.2733108401298523,1.3929176359462994,3780
RP11-3P17.5,0.2732239564259847,1.8731290738115767,3781
IL6R,0.2730920910835266,1.8722250505699194,3782
TRIM69,0.27289313077926636,1.8708610474447207,3783
DHX30,0.2728881041208903,1.8708265864111013,3784
NRF1,0.27262016137441,1.8689896634885494,3785
PLEKHM1P,0.2725319465001424,1.8683848927799505,3786
NOMO2,0.27248140176137287,1.8680383755090832,3787
HCP5,0.27238531907399494,1.8673796657913377,3788
RP4-545K15.3,0.27211395899454754,1.8655193148143099,3789
DHX9,0.27207352717717487,1.865242128239535,3790
GAA,0.27205173174540204,1.865092706287436,3791
RPA1,0.2719673415025075,1.3076137006242141,3792
AL590762.1,0.27196548382441205,1.397903872124237,3793
TM9SF3,0.2717141310373942,1.8627782324404836,3794
ZNF652,0.2716739773750305,1.8625029528003763,3795
MEPCE,0.2714990774790446,1.8613038995238522,3796
ZDHHC14,0.27148977915445965,1.8612401534221348,3797
PDE4A,0.27091248830159503,1.3241022071254611,3798
APOBEC3F,0.2707533836364746,1.856191680101546,3799
ZNF680,0.2704680562019348,1.8542355737623224,3800
PHF15,0.27026963233947754,1.852875248296838,3801
RIF1,0.2701592644055684,1.4790163152033944,3802
TIMP1,0.2700045903523763,1.8510582119786683,3803
FCRL6,0.2699315945307414,1.8505577778382636,3804
UBE3B,0.2699117660522461,1.8504218406384514,3805
MGST3,0.2698096036911011,1.849721450777277,3806
LEPROTL1,0.2697392801443736,1.4335184625028725,3807
MIR3654,0.26971880594889325,1.7297914872949616,3808
ARFIP2,0.269625186920166,1.8484571530932277,3809
ETFDH,0.2695021828015645,1.2974980853906435,3810
ARHGEF3,0.26944152514139813,1.8471980313747,3811
TRGV7,0.26930566628774005,1.8462666299996144,3812
GANC,0.26902023951212567,1.844309842612298,3813
HIPK3,0.26894162098566693,1.8437708611496992,3814
RP11-196G18.22,0.26885509490966797,1.8431776682587246,3815
C14orf64,0.26882513364156085,1.842972264153193,3816
CAB39,0.26864635944366455,1.84174665000095,3817
ZNF709,0.26858405272165936,1.8413194966355984,3818
RP11-458D21.5,0.2685235341389974,1.8409046021359634,3819
RP11-294J22.6,0.26833365360895794,1.8396028468066703,3820
PSPC1,0.2683270374933879,1.8395574890035282,3821
SRP9P1,0.26830164591471356,1.8393834131103763,3822
RP13-93L13.2,0.26828471819559735,1.53267871778428,3823
CCDC90B,0.26824148495992023,1.838970970383885,3824
RETSAT,0.2681214014689128,1.838147719446327,3825
SERF1B,0.2679840326309204,1.8372059661401912,3826
TRGV5,0.2679507335027059,1.8369776788186576,3827
ARFRP1,0.267830769220988,1.8361552451388177,3828
LBR,0.26778000593185425,1.8358072295621353,3829
MAFG,0.2677728732426961,1.8357583303088967,3830
C10orf76,0.26774267355600995,1.8355512916879364,3831
DNAJA1P3,0.2676883339881897,1.8351787583798234,3832
ZMYND8,0.2676568031311035,1.7525876880126672,3833
CWF19L2,0.26763923466205597,1.4919084138372343,3834
SQRDL,0.2675885160764058,1.834494441253698,3835
FCGR2B,0.2675301233927409,1.8340941211833037,3836
HMGA1,0.26744290192921955,1.291205804650283,3837
DHX37,0.26741830507914227,1.8333275334472707,3838
LAMTOR5,0.26737483342488605,1.4579195152432634,3839
KCTD13,0.2672896385192871,1.8324454399542829,3840
CHCHD5,0.2672840356826782,1.8324070288417063,3841
C1QA,0.2672307888666789,1.8320419870626456,3842
ITM2C,0.26717038949330646,1.8316279098207227,3843
FAM221A,0.2671674092610677,1.8316074783778669,3844
PLEKHF2,0.26715612411499023,1.831530111314245,3845
NHEJ1,0.26700284083684284,1.8304792541032493,3846
GAS6,0.26694631576538086,1.8300917377370431,3847
RP11-66N24.3,0.2665795882542928,1.8275775805885575,3848
MAPRE1,0.2665756543477376,1.8275506110839863,3849
IGBP1,0.26634641488393146,1.8259790244993483,3850
ERI1,0.2662975589434306,1.825644085046098,3851
RNF113A,0.26628605524698895,1.8255652196766647,3852
RPL34P31,0.26613593101501465,1.8245360197951002,3853
DANCR,0.26612287759780884,1.8244465300753816,3854
TXNDC9,0.2659150958061218,1.8230220498793235,3855
ARCN1,0.2657742500305176,1.8220564598898552,3856
STARD3,0.26573089758555096,1.2880298123038256,3857
UHRF2,0.26564669609069824,1.4170221006492172,3858
RP3-417G15.1,0.26552605628967285,1.5465511282841125,3859
YIPF5,0.26545365651448566,1.4158858519196142,3860
C22orf34,0.2654422918955485,1.8197806695747145,3861
CTDSP2,0.2651125391324361,1.817519998527288,3862
ATP13A2,0.265097697575887,1.8174182499418554,3863
ZDHHC24,0.2650785446166992,1.8172869438690875,3864
WDR59,0.26499255498250324,1.8166974286378277,3865
C14orf166,0.2648380597432454,1.815638262640069,3866
BAG4,0.2648109992345174,1.8154527451389182,3867
MROH1,0.2648013432820638,1.815386547264055,3868
ZNF518B,0.26468880971272785,1.81461505598174,3869
NFATC1,0.26432867844899494,1.8121461204267792,3870
IGHG3,0.26401472091674805,1.8099937360265015,3871
RANBP9,0.2639961838722229,1.8098666524519238,3872
TRAF3IP2,0.2638981342315674,1.8091944579818973,3873
ORMDL1,0.2637480099995931,1.266730206858336,3874
SDHC,0.26370970408121747,1.8079026459547949,3875
CTB-39G8.3,0.26366305351257324,1.8075828257692594,3876
GBE1,0.2636287609736125,1.8073477279667733,3877
PPP6R2,0.2635856866836548,1.8070524255126652,3878
KLHL6,0.26327518622080487,1.8049237415861035,3879
BRIX1,0.26317866643269855,1.804262035256743,3880
ALG1,0.2627294858296712,1.8011826081891897,3881
ZFY,0.262664000193278,1.8007336612847855,3882
NDUFB2,0.2625584602355957,1.8000101157883763,3883
RGS19,0.26249783237775165,1.7130171919047366,3884
B3GAT3,0.2624667485555013,1.799381372186826,3885
RP11-265N6.3,0.26231082280476886,1.7983123990964953,3886
RP11-110I1.6,0.26219693819681805,1.797531645560083,3887
PYGL,0.2621876796086629,1.7974681718776047,3888
CRIPT,0.26215803623199463,1.7972649471259743,3889
CMC4,0.262112299601237,1.7969513925829173,3890
HMGN4,0.26201725006103516,1.7962997657653663,3891
ZNF66,0.2619541883468628,1.7958674364344915,3892
MOAP1,0.26192041238149005,1.7956358800821,3893
TMBIM1,0.2618200381596883,1.7949477490866437,3894
SOAT1,0.2617335518201192,1.7943548286149051,3895
BZRAP1,0.2617173989613851,1.7942440901946182,3896
RAB6A,0.261656532684962,1.3443491265758787,3897
TUBA1A,0.2615262071291606,1.5547739933795617,3898
RAB3GAP1,0.26080137491226196,1.787964145708166,3899
SS18L1,0.26079710324605304,1.7879348606400705,3900
GGCT,0.26072120666503906,1.7874145398952863,3901
TNIP1,0.2606149713198344,1.2501879795731403,3902
HPS1,0.26055826743443805,1.7862974848094304,3903
LBH,0.2603538433710734,1.784896024038992,3904
GOLGA8S,0.2602723439534505,1.7843372921816356,3905
P4HB,0.260166863600413,1.7836141553140803,3906
RCN2,0.2601242462793986,1.783321985681213,3907
RP11-286N22.8,0.26011474927266437,1.783256877483306,3908
PAPD5,0.2599905729293823,1.7824055673642212,3909
POT1,0.25988928476969403,1.7817111707262907,3910
STIP1,0.2598622639973958,1.6156574534680341,3911
SKP1,0.2597201665242513,1.2512609895881392,3912
METAP2,0.25965919097264606,1.3868797518873168,3913
GRIPAP1,0.2596345941225688,1.7128358159536616,3914
AGPAT4,0.25962042808532715,1.7798679821612615,3915
KIF21B,0.25957528750101727,1.7795585139067742,3916
STAT6,0.25952357053756714,1.2774141699526604,3917
MCM3AP-AS1,0.2594657739003499,1.245582633427201,3918
ZMPSTE24,0.25943533579508465,1.7785990533501614,3919
CLUHP3,0.259422500928243,1.7785110619362527,3920
SEC24A,0.2592344284057617,1.7772217016822955,3921
KIAA0825,0.259180227915446,1.7768501218415191,3922
ITCH,0.2591557304064433,1.7766821753812259,3923
TRIM4,0.25912169615427655,1.3019515295093556,3924
HIVEP2,0.2590720057487488,1.5931603061478434,3925
ENSA,0.2590295871098836,1.7758173805098583,3926
AFTPH,0.2590211232503255,1.2488415024841257,3927
C19orf66,0.25872405370076496,1.7737227489880583,3928
ARF5,0.2585572997728984,1.7725795416553445,3929
EVI5,0.2584981918334961,1.772174318038659,3930
RP3-508I15.18,0.258071372906367,1.2463755916496342,3931
TXNDC5,0.2580529451370239,1.7691218604756729,3932
AL136419.6,0.2580457925796509,1.7690728250128156,3933
GNB1,0.2580423355102539,1.3751061768318324,3934
AMT,0.2579861084620158,1.768663651317179,3935
BMS1,0.25788577397664386,1.7679757927409652,3936
SLC41A1,0.25766787926356,1.7664819818488062,3937
UNC13D,0.2575172583262126,1.0659662034854516,3938
APOBEC3A,0.2573477427164714,1.7642872362570021,3939
SNHG8,0.2572087049484253,1.763334041342863,3940
CAMTA2,0.25709207852681476,1.7625344908790246,3941
INF2,0.2567720413208008,1.7603404263353148,3942
THOC6,0.2567383845647176,1.7601096872406368,3943
RPL21P119,0.2566243012746175,1.2355766857409387,3944
NDUFA11,0.2565766970316569,1.7590012133607844,3945
NCOA6,0.25656529267628986,1.7589230290394444,3946
ECSIT,0.25655444463094074,1.7588486585874423,3947
DUSP12,0.2564390500386556,1.7580575531199831,3948
MED21,0.2564272880554199,1.7579769170255033,3949
TNFRSF12A,0.25637133916219074,1.757593350738249,3950
TVP23B,0.25629154841105145,1.7570463329081327,3951
DNAJC27,0.2561791737874349,1.756275931302768,3952
WDR54,0.25617440541585285,1.7562432409941946,3953
PRR14L,0.25614766279856366,1.7560599028469492,3954
TBCCD1,0.2561206618944804,1.7558747939746548,3955
RP11-403I13.4,0.25592629114786786,1.7545422552714565,3956
FBRSL1,0.2558351357777913,1.753917325539243,3957
SLC39A9,0.2557576497395833,1.753386108024932,3958
OGFR,0.2555092175801595,1.751682942948292,3959
UBTF,0.25546948115030926,1.7514105237101858,3960
FCGR1C,0.2553544044494629,1.750621597596629,3961
NOP10,0.2553204894065857,1.7503890877769053,3962
BUD31,0.25520408153533936,1.749591035618871,3963
TRIM34,0.2550519307454427,1.7485479423561636,3964
CTD-2547L24.3,0.25495843092600506,1.7479069398888971,3965
WHAMM,0.25491376717885333,1.747600740665265,3966
NUTF2,0.2547503312428792,1.7464802803389357,3967
CARD16,0.2546680172284444,1.745915963887198,3968
MDM2,0.2545433044433594,1.7450609761084002,3969
RUVBL2,0.25449593861897785,1.7447362523765757,3970
USP24,0.2543962796529134,1.7440530249274067,3971
LYSMD2,0.2543877760569255,1.7439947272104508,3972
SARS,0.25432586669921875,1.7435702980374816,3973
RAB37,0.2541247804959615,1.7421917204830453,3974
SLC12A2,0.2538839975992839,1.7405409961097396,3975
SLC10A1,0.2538617451985677,1.740388441336399,3976
GTF2IP1,0.25381143887837726,1.7400435585809546,3977
RPS6KB2,0.25379448135693866,1.3061827238060848,3978
GIGYF2,0.2537829081217448,1.7398479615679954,3979
SELM,0.2534830371538798,1.7377921497876248,3980
RP1-241P17.4,0.25343068440755206,1.3051484740852692,3981
CCDC117,0.2530919114748637,1.1530827503189858,3982
CKAP2,0.2528456449508667,1.7334224089987749,3983
GGT7,0.25283706188201904,1.7333635664433438,3984
ZNF687,0.2527804374694824,1.7329753690290457,3985
CAP1P2,0.25261886914571124,1.731867712406905,3986
PER2,0.25239086151123047,1.73030457081865,3987
GMPR2,0.2520129680633545,1.7277138638642577,3988
EHMT2,0.25196441014607746,1.727380967555292,3989
SEC31A,0.2517688274383545,1.7260401200653317,3990
MTMR3,0.25171999136606854,1.7257053168216985,3991
PIK3AP1,0.25166908899943036,1.7253563477776834,3992
MAP7D1,0.25162963072458905,1.7250858354742429,3993
WDR4,0.2513991594314575,1.7235058038932258,3994
MUT,0.2513261636098226,1.7230053697528285,3995
PSMC1P5,0.25124184290568036,1.7224272961295672,3996
OLA1,0.2511172990004222,1.2618988461177187,3997
CDKN2A,0.25098379453023273,1.7206582055973012,3998
PNPLA2,0.2508610089619954,1.71981643015155,3999
TWF1,0.2508569558461507,1.7197886433892657,4000
IL21R,0.2507865031560262,1.7193056440801018,4001
ACOT2,0.25066645940144855,1.7184826655617818,4002
CCDC53,0.2506562074025472,1.7184123813983516,4003
SPCS1,0.25049857298533124,1.65949054191439,4004
RASA1,0.25026702880859375,1.7157443073803365,4005
CTD-2116N17.1,0.25019335746765137,1.715239242112887,4006
DNM1L,0.2499997615814209,1.7139120155848324,4007
VPS41,0.24991504351298013,1.7133312177691917,4008
KIAA0947,0.24971369902292886,1.711950869489704,4009
SYVN1,0.24954517682393393,1.7107955395008962,4010
EMC7,0.24932936827341715,1.7093160306187367,4011
SNRPA,0.24926376342773438,1.7088662664566248,4012
RRAGA,0.24925637245178223,1.708815596478337,4013
LRRC37BP1,0.24922420581181845,1.7085950731050905,4014
C11orf21,0.2492010990778605,1.7084366613181328,4015
ATP6V0A1,0.24905232588450113,1.7074167236906617,4016
ARL14EP,0.24880329767862955,1.7057094723254473,4017
ILK,0.24839041630427042,1.702878900231902,4018
VPRBP,0.24830094973246256,1.7022655483173046,4019
ILKAP,0.2482911745707194,1.7021985331847316,4020
SETD5-AS1,0.24827255805333456,1.2757982458679071,4021
GATSL3,0.2481865088144938,1.7014809809115583,4022
TPD52,0.24818102518717447,1.7014433870567003,4023
VTA1,0.24817363421122232,1.7013927170784107,4024
RP11-458N5.1,0.248156468073527,1.7012750319675498,4025
KCTD10,0.2479206124941508,1.699658087579769,4026
HADHB,0.24783547719319662,1.6990744293621247,4027
BRD8,0.24776490529378256,1.6985906127952501,4028
GLMN,0.2475268840789795,1.6969588215589917,4029
RP11-77C3.3,0.24746576944986978,1.6965398407707848,4030
LMAN1,0.2474415103594462,1.6963735288259207,4031
RAB5B,0.24732011556625366,1.4254364295465223,4032
GS1-124K5.11,0.24727056423823038,1.6952015812635877,4033
TNFRSF10B,0.2471157709757487,1.694140372121542,4034
C17orf59,0.2470700740814209,1.69382708999772,4035
RPL5P5,0.24705962340037027,1.6937554437381,4036
NT5C3A,0.24705288310845694,1.6710636613975833,4037
PIGL,0.24692837397257486,1.6928556429946313,4038
TTLL3,0.2469008962313334,1.1992329128450214,4039
JMJD6,0.2468701203664144,1.6924562763915691,4040
RPS26P47,0.2468423048655192,1.6922655829248947,4041
PCGF3,0.2467819849650065,1.691852050521449,4042
FAM214A,0.24662381410598755,1.6907676857441651,4043
SNRPC,0.24660142262776694,1.6906141775034929,4044
HIST2H4A,0.24657549460728964,1.6904364239506278,4045
P4HTM,0.24653025468190512,1.1840124424150098,4046
ADA,0.24648942550023398,1.6898463638808903,4047
DDX18,0.24644708633422852,1.689556101182687,4048
LINC00854,0.2463388442993164,1.688814031178085,4049
C5orf15,0.24632660547892252,1.6887301260527492,4050
PPP3CC,0.24622376759847006,1.688025105064529,4051
LY75,0.24575726191202799,1.6848269032091603,4052
METTL10,0.24573413530985513,1.6846683552125814,4053
AC007192.6,0.24570910135904947,1.6844967310925743,4054
TBC1D7,0.24548566341400146,1.6829649177166994,4055
NTHL1,0.24546271562576294,1.6828075956066941,4056
F8A1,0.24540026982625326,1.682379488774014,4057
CTD-2231E14.8,0.24514591693878174,1.6806357332308886,4058
IFNLR1,0.24510939915974936,1.6803853799510715,4059
RAB31,0.2450499931971232,1.6799781131901024,4060
CHTOP,0.24503707885742188,1.6798895769377178,4061
C19orf35,0.24494955937067667,1.6792895735657893,4062
MKI67,0.24489704767862955,1.6789295715426298,4063
DHRS7,0.24485109249750772,1.6786145186937598,4064
RN7SL2,0.24481165409088135,1.678344142599936,4065
EMC1,0.2447987198829651,1.2047736603545838,4066
USP39,0.24479772647221884,1.6782486596569832,4067
AAED1,0.24476863940556845,1.678049248774688,4068
NOP56,0.2447065313657125,1.6776234575055289,4069
NXT2,0.24470122655232748,1.6775870895372405,4070
ANKRD28,0.24469375610351562,1.677535874720478,4071
CTC-510F12.6,0.2446745236714681,1.677404023809235,4072
UBQLN1,0.2443700631459554,1.675316747606862,4073
DLEC1,0.24420897165934244,1.6742123600155776,4074
CNST,0.24402940273284912,1.672981297478574,4075
C2orf43,0.24402332305908203,1.6729396173351458,4076
RP11-300J18.2,0.24389958381652832,1.6720913038276823,4077
THAP9-AS1,0.24389233191808066,1.6720415873167298,4078
RP11-469M7.1,0.24387498696645102,1.671922676319294,4079
CISD2,0.24386917054653168,1.6113233100484146,4080
ZNF845,0.2438056468963623,1.6714473047487988,4081
COASY,0.243796706199646,1.671386010420221,4082
PEF1,0.24373499552408853,1.6709629433434463,4083
TMEM222,0.24342630306879678,1.6688466544922151,4084
YLPM1,0.24333752195040384,1.1752611997582467,4085
FUT5,0.24325652917226157,1.667682743297403,4086
HBEGF,0.24318011601765951,1.6671588811025304,4087
ATP5B,0.243087371190389,1.6665230546007865,4088
COG1,0.24303929011027017,1.666193427322681,4089
CCT7,0.24285812179247537,1.44061266120165,4090
TNFRSF25,0.2427675724029541,1.6643306245725058,4091
CDC123,0.24260191122690836,1.5519653783772502,4092
GBAS,0.2424998680750529,1.6624953361653843,4093
GMDS-AS1,0.2424476146697998,1.1760971631237367,4094
SDF4,0.24234275023142496,1.66141819049791,4095
IL2RG,0.2422841489315033,1.2621665591163649,4096
HBP1,0.242182195186615,1.6603174805663403,4097
ZCRB1,0.24206151564915976,1.6594901433402112,4098
CLN8,0.2419374386469523,1.6586395142692236,4099
DNTTIP2,0.24174103140830994,1.185004477513274,4100
RP11-1212A22.4,0.24173798163731894,1.1596829601079874,4101
GEMIN7,0.2416416803995768,1.6566118978799993,4102
C18orf8,0.24163190523783365,1.6565448827474223,4103
SKIV2L,0.24161314964294434,1.6564163008670372,4104
HSF2,0.2416044076283773,1.6563563686346556,4105
HMGCR,0.241501251856486,1.6556491682925296,4106
SLC39A8,0.24140532811482748,1.6549915482517394,4107
NOP14,0.2413084109624227,1.6543271177299994,4108
UCK1,0.24130483468373617,1.6543025999985697,4109
TRMT61A,0.24122605721155801,1.6537625288590234,4110
XPO4,0.24116617441177368,1.6533519930671958,4111
C1orf43,0.241030087073644,1.4755847956187647,4112
CROT,0.24102985858917236,1.65241745887087,4113
ZFYVE27,0.24097208182017008,1.6520213612986674,4114
RP11-247I13.3,0.2409681479136149,1.6519943917940927,4115
ACAP1,0.24091166257858276,1.6516071478471248,4116
MRPS18B,0.2408466339111328,1.6511613337639637,4117
SUCLA2,0.24079449971516928,1.650803919723567,4118
DNAJC4,0.24070622523625693,1.3039081897044416,4119
PVT1,0.24068180720011392,1.6500313387642984,4120
TLK2,0.24050776163736978,1.6488381425013923,4121
DUT,0.2404625415802002,1.6485281294084269,4122
AC004447.2,0.24025162061055502,1.647082128092557,4123
SSBP3,0.24021734793980917,1.6468471664996922,4124
TMEM176A,0.2399317423502604,1.6448891532257992,4125
RPS6KC1,0.2399310270945231,1.6448842496795149,4126
ERVW-1,0.2398370107014974,1.6442397057621567,4127
PYURF,0.2398242155710856,1.644151986767487,4128
TERF2IP,0.23949448267618814,1.6418914519296794,4129
PIAS1,0.23935270309448242,1.166478386876332,4130
IK,0.23933376868565878,1.4207522106022106,4131
SUPV3L1,0.23911213874816895,1.6392702340206171,4132
SECTM1,0.2390060822168986,1.6385431470741108,4133
HMGB3,0.2389841079711914,1.6383924992354382,4134
CCDC59,0.23890209197998047,1.6378302259279864,4135
PGLS,0.23889994621276855,1.6378155152891287,4136
NDC80,0.23885265986124674,1.1607915265551672,4137
ANXA7,0.2387437423070272,1.6367446352641322,4138
CDIPT,0.23868656158447266,1.636352623980497,4139
RP11-416K24.2,0.23853341738382974,1.1607536753406846,4140
DDX42,0.2385228474934896,1.6352302567194978,4141
IGHV1OR15-1,0.23851394653320312,1.6351692348101627,4142
FAM96A,0.23841315507888794,1.6344782434127054,4143
RP1-111C20.4,0.23834258317947388,1.6339944268458284,4144
CPEB4,0.23824111620585123,1.633298804321324,4145
MYSM1,0.23822995026906332,1.6332222545154145,4146
KEAP1,0.23813574512799582,1.1441125407603192,4147
ZBED2,0.2380498250325521,1.6319873781090797,4148
NRROS,0.23800520102183023,1.3543599441070564,4149
STAMBP,0.2378156582514445,1.6303820115389165,4150
DNAJC21,0.23775100708007812,1.6299387854385188,4151
MAPKAPK5,0.2376688321431478,1.6293754224541142,4152
DAXX,0.23762571811676025,1.629079847580769,4153
RP11-603J24.9,0.23757354418436685,1.628722161121135,4154
FTSJ1,0.23755953709284464,1.6286261333397019,4155
TYW1,0.23741857210795084,1.6276597260925203,4156
SLC16A4,0.23724536101023355,1.6264722506336142,4157
GTF2IRD2B,0.2371842861175537,1.6260535422646447,4158
ATPIF1,0.23708422978719076,1.6253675906230929,4159
NCOA2,0.2370067834854126,1.624836645528023,4160
ADCY3,0.23700459798177084,1.6248216624699268,4161
HDAC9,0.23676387468973795,1.6231713467254782,4162
SLC35B2,0.23674766222635904,1.6230601996763316,4163
KRBOX4,0.23674400647481283,1.623035137106424,4164
WBP1,0.23634539047876993,1.6203023635193592,4165
NUDT3,0.2362788518269857,1.6198461975051512,4166
TMEM57,0.23619302113850912,1.6192577719508419,4167
GATS,0.23615036408106485,1.6189653298987339,4168
EEF1GP1,0.23613262176513672,1.6188436947089193,4169
FNBP4,0.23606797059377035,1.6184004686085198,4170
NMRK1,0.23599918683369955,1.6179289109073582,4171
KLHL36,0.235731303691864,1.6160923966136624,4172
RP11-325F22.2,0.23568503061930338,1.615775164410888,4173
PGM1,0.235630472501119,1.6154011327969686,4174
TMEM209,0.23556405305862427,1.6149457840404722,4175
TMEM258,0.2355517546335856,1.6148614702862798,4176
PRKCZ,0.2355190912882487,1.6146375416725554,4177
CHAMP1,0.23523807525634766,1.6127109928206669,4178
PARP10,0.23483713467915854,1.609962282708172,4179
TAB1,0.23461627960205078,1.6084481765827772,4180
PRKDC,0.2345271905263265,1.6078374126509432,4181
PDLIM5,0.23444251219431558,1.6072568872545372,4182
ACTR1A,0.23421033223470053,1.605665141646282,4183
SNIP1,0.23418410619099936,1.605485344949131,4184
CCT6P1,0.23385906219482422,1.6032569555814205,4185
PYROXD1,0.2338490684827169,1.6031884421430356,4186
ANP32E,0.23382969697316489,1.1241395159007377,4187
BBS2,0.2337572971979777,1.602559289912629,4188
AP1B1,0.2337211767832438,1.6023116608251906,4189
COPB2,0.2336584726969401,1.6018817832674601,4190
GNG5,0.23360425233840942,1.6015100672170626,4191
LRRC59,0.23359692096710205,1.6014598058676324,4192
SLC27A1,0.23358329137166342,1.60136636606896,4193
POLR2G,0.23325016101201376,1.599082539386297,4194
RAB39B,0.23319387435913086,1.5986966575355186,4195
ZNFX1,0.23315910498301187,1.2352375997397425,4196
TCN2,0.23295239607493082,1.5970411658255455,4197
USP45,0.23291548093159994,1.5967880883533443,4198
RGS3,0.2328942616780599,1.596642616480196,4199
SYTL2,0.23276428381601968,1.5957515331523497,4200
CUL3,0.23250194390614828,1.1150743924368338,4201
TMCO4,0.23248660564422607,1.5938478675164618,4202
FTSJ2,0.23246868451436362,1.5937250064400765,4203
MAP3K2,0.23240933815638223,1.1148421368576669,4204
FAM213B,0.2323972781499227,1.5932354690691983,4205
AC010468.1,0.2322903275489807,1.592502252689835,4206
PIPSL,0.23199085394541422,1.5904491651018469,4207
MIR22HG,0.23170634110768637,1.5884986433570036,4208
INTS4,0.2316418488820394,1.5880565069335573,4209
ANKRD32,0.23123308022816977,1.5852541302311558,4210
ST6GALNAC6,0.23120478789011636,1.585060167733624,4211
ZNF644,0.23120389382044473,1.5850540383007665,4212
RP11-438L7.3,0.23119652271270752,1.5850035045320978,4213
TUBGCP4,0.2311772108078003,1.5848711087823781,4214
RP11-299J3.8,0.23116389910380045,1.5847798483376123,4215
MAP4K5,0.23114144802093506,1.1091074913031889,4216
RPL7AP30,0.23096648852030435,1.5834264695626994,4217
TRGV10,0.23091872533162436,1.5830990216384957,4218
MRPS12,0.2308832804361979,1.1140151729380199,4219
MYO1G,0.2307992378870646,1.58227985698951,4220
DNAJB11,0.23072576522827148,1.5817761538182507,4221
RBM14-RBM4,0.2306037743886312,1.5809398267572634,4222
ATP2A2,0.23034902413686117,1.5791933470217638,4223
ZC3H6,0.23031957944234213,1.5789914843663255,4224
SPATA21,0.23027992248535156,1.5787196099666962,4225
ACLY,0.23023154338200888,1.5783879395443015,4226
EXOC2,0.23020557562510172,1.5782099135722,4227
GATAD2A,0.23001891374588013,1.576930224201194,4228
ZNF600,0.22999111811319986,1.576739666944138,4229
ZNF528,0.2299030621846517,1.5761359859124953,4230
TARBP2,0.22983535130818686,1.5756717835307605,4231
FAM149B1,0.2298099398612976,1.5754975714279913,4232
PHLPP2,0.22970914840698242,1.107466749312147,4233
TRIM68,0.22970406214396158,1.5747717103680574,4234
PIN1,0.2295541763305664,1.57374414500192,4235
RFT1,0.2295329968134562,1.573598945548008,4236
ARID1B,0.22949981689453125,1.5733714754841905,4237
LY6G5B,0.22908234596252441,1.570509438968644,4238
LINC00504,0.22906136512756348,1.5703656016109238,4239
NDOR1,0.22890905539194742,1.5693214186712616,4240
ZNF672,0.2288813591003418,1.5691315424623016,4241
IFT80,0.22887214024861655,1.5690683411990607,4242
C1orf123,0.22886321942011514,1.569007183080106,4243
XPC,0.22858142852783203,1.5670753220530742,4244
FBXO21,0.22853306929270426,1.5667437878402972,4245
ZFAND2A,0.22835801045099893,1.565543644886821,4246
BCL2A1,0.22834396362304688,1.5654473446861499,4247
HSP90AB2P,0.2282996972401937,1.565143869654898,4248
UNK,0.22814369201660156,1.5640743517260935,4249
RPL5P28,0.22809829314549765,1.5637631127465568,4250
LRPAP1,0.22808591524759927,1.3064222502058984,4251
VPS72,0.22804983456929526,1.5634308974856863,4252
SPTY2D1,0.22792442639668783,1.562571142370222,4253
GOLGA8B,0.22792414824167886,1.5625692354355554,4254
